"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000070526",706.023273245279,-3.62684039945173,0.146300888447528,-24.7902828064679,1.1411802302557e-135,2.76383593968107e-133
"ENSG00000135046",3426.24094574001,-1.68798117989231,0.068781815282705,-24.5410966976434,5.3833441191186e-133,1.28497366578829e-130
"ENSG00000134308",4899.30052933348,-1.56362595043816,0.0637154026438817,-24.5407842618146,5.4248482294936e-133,1.28497366578829e-130
"ENSG00000109790",2260.41875822377,-1.90583106237056,0.0779452685428259,-24.450888398998,4.92407720570358e-132,1.15367917574936e-129
"ENSG00000127324",1888.26126411934,-2.1156740426502,0.0869283373075952,-24.3381399918407,7.74154200137984e-131,1.79428965419078e-128
"ENSG00000130513",662.097973934257,-3.63414876735273,0.151052002197781,-24.0589248369865,6.73247042846549e-128,1.54381276686781e-125
"ENSG00000183283",3993.34881862259,-1.51419614773296,0.0629781128985531,-24.0432124438543,9.83053199810655e-128,2.23049597072828e-125
"ENSG00000167900",2426.21795249771,-2.28890104743706,0.0954265989865196,-23.9859857916597,3.8944710693231e-127,8.74430457283952e-125
"ENSG00000123643",6722.02832360542,-1.2748373787896,0.0534696738903301,-23.842250869238,1.2185617526834e-125,2.70784521433924e-123
"ENSG00000101057",2017.24186409906,-2.47908116595296,0.104099500449534,-23.8145347023523,2.36141751097062e-125,5.19391371928284e-123
"ENSG00000196549",5179.33153576478,1.41357244036841,0.0596730751143715,23.6886139629825,4.72456617935662e-124,1.02866690905083e-121
"ENSG00000147041",1368.51728596532,-2.27697815487169,0.0964124165700821,-23.6170634019588,2.57430306076268e-123,5.54891024747396e-121
"ENSG00000109586",1670.63371219802,-2.2335226646469,0.0950751009623276,-23.4921934559071,4.90150006073428e-122,1.04605776048641e-119
"ENSG00000156453",2159.8521608596,-1.80959524531715,0.0773824345994348,-23.3850906175853,6.06087578654659e-121,1.28080566253933e-118
"ENSG00000160213",3647.05388964656,-1.52735001809193,0.0653634576796334,-23.3670321661676,9.25125756219566e-121,1.93602773546726e-118
"ENSG00000162522",3613.63668994071,-1.54848425780011,0.0665042185706797,-23.2840004902005,6.4396735353699e-120,1.33468426014325e-117
"ENSG00000126878",2150.63563495963,-1.97056834904421,0.0846600403393476,-23.2762510051433,7.71540125977055e-120,1.5838616586129e-117
"ENSG00000046889",860.315930112511,3.51062466895221,0.151072643332609,23.2379906216577,1.88155552166104e-119,3.82612540277393e-117
"ENSG00000101871",1225.7399323492,-2.57031851019463,0.111109420882453,-23.1332184956114,2.14517476312971e-118,4.3214244877814e-116
"ENSG00000179348",17380.2667367382,-1.06417720241097,0.0460961793629147,-23.0860174773427,6.39843500852466e-118,1.27702098711805e-115
"ENSG00000111481",3152.51975756981,-1.58126946711927,0.0685628287623356,-23.0630721582468,1.08753300224958e-117,2.15062145536604e-115
"ENSG00000136826",2523.13508051032,-1.68076893845136,0.0729267108637814,-23.047370689607,1.56297517019525e-117,3.06272089032352e-115
"ENSG00000189057",1389.23942069727,-2.25913592529478,0.0980627590384353,-23.0376541252457,1.95600734449562e-117,3.79835480275703e-115
"ENSG00000173402",11999.1792505749,-1.13295845351805,0.0494575343434364,-22.9077019014072,3.89349192725452e-116,7.493233793926e-114
"ENSG00000116489",3853.88948558972,-1.47904810627575,0.0645791467234394,-22.9028747098468,4.3496030451169e-116,8.29696403871636e-114
"ENSG00000104490",1761.41544957777,-1.92204852079963,0.0841898679878719,-22.8299267683436,2.31343735957244e-115,4.37422300750736e-113
"ENSG00000105707",2744.6497488307,-1.62121207515888,0.0710812329536418,-22.8078778011098,3.82986771901405e-115,7.17850423333459e-113
"ENSG00000167751",189550.759781465,-1.22448759558481,0.0537330387537008,-22.7883556185527,5.98198411008158e-115,1.11156609907593e-112
"ENSG00000160932",3808.44589085447,-1.55050127585564,0.0681895169673668,-22.738117892779,1.88125477531825e-114,3.4658501437594e-112
"ENSG00000142875",3334.88918733391,-1.50143867606464,0.0660819620365611,-22.7208549775496,2.78729827824939e-114,5.09154359217505e-112
"ENSG00000146205",2386.73567721087,-1.9580875206233,0.0865814343473143,-22.6155588133201,3.04649002347965e-113,5.51824306353815e-111
"ENSG00000171848",2451.85665982981,-2.16768126653852,0.0958588451856426,-22.613262890248,3.20916954567466e-113,5.76447079641811e-111
"ENSG00000181104",3434.27294957636,1.53777537539367,0.0680919723092989,22.5837984014991,6.25364887690484e-113,1.11402811191474e-110
"ENSG00000101049",616.243553673872,-3.49087783757313,0.155742175692803,-22.4144668715736,2.84426362835043e-111,5.02525430402406e-109
"ENSG00000125505",6412.13150762271,-1.23765519089265,0.0552260666643042,-22.4107068572496,3.09486087544466e-111,5.42355497318777e-109
"ENSG00000171303",2788.3565450977,-1.65726506038514,0.0742801187669984,-22.311017912931,2.88847639793156e-110,4.98088870059318e-108
"ENSG00000004866",3734.48269747555,-1.46715966561492,0.06585776615606,-22.2777016477945,6.07986440715368e-110,1.04009108965236e-107
"ENSG00000091164",6954.55066246058,-1.27162282094537,0.057783942981724,-22.0065083019267,2.49482152474091e-107,4.23432109966853e-105
"ENSG00000197747",11526.015292051,-1.07920901389215,0.0491790808737805,-21.9444730303514,9.77945821189901e-107,1.64684548248034e-104
"ENSG00000167978",11009.489026796,-1.24248831441672,0.0566400403891337,-21.9365718294065,1.1634783625689e-106,1.94409117094362e-104
"ENSG00000084444",3813.40994582365,-1.47762119575225,0.0674202597074103,-21.9165752574198,1.80539361458809e-106,2.99348148941894e-104
"ENSG00000087111",3107.17072515419,-1.59754824306414,0.0729518727778656,-21.8986597907991,2.67534469004064e-106,4.4020652514371e-104
"ENSG00000124766",6920.62993014871,1.16713303996208,0.0533163242757413,21.8907258858639,3.18403579476565e-106,5.19938572395254e-104
"ENSG00000065054",1602.04840202197,-1.91857083530863,0.0880451912373518,-21.7907509580683,2.83956005370835e-105,4.6020087938108e-103
"ENSG00000106537",4404.38300570188,-1.35820820015993,0.062646585900735,-21.6804823540111,3.13576159337075e-104,5.04412993620198e-102
"ENSG00000168159",4185.97857129776,-1.37210758754777,0.0633014768056111,-21.6757595049685,3.4745727254373e-104,5.54773445161488e-102
"ENSG00000066777",10618.7642624818,1.05570225121321,0.04885451819063,21.6091016821386,1.47490071466099e-103,2.33760918415571e-101
"ENSG00000244187",2665.12904377037,-1.57005569287462,0.0728297411334809,-21.5578919880691,4.46485839624485e-103,7.02481917744947e-101
"ENSG00000151176",1836.27822400242,-1.80969958278628,0.0839863108352926,-21.5475541762433,5.58186586099222e-103,8.71863178504981e-101
"ENSG00000187189",2271.23632199497,1.73042699917544,0.080336989756339,21.5396046631048,6.62699524436624e-103,1.02766102512456e-100
"ENSG00000132646",5335.04515909878,-1.53443925463821,0.071252925155798,-21.5351054189436,7.30282549552659e-103,1.12437431111483e-100
"ENSG00000104738",8048.42544776749,-1.53599958671613,0.071603137011966,-21.4515683364465,4.41512831892711e-102,6.74950999393432e-100
