"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000139329",1081.28616444924,1.10519171712854,0.101905394716485,10.8452719328877,2.10010404022627e-27,3.97694548616731e-26
"ENSG00000224051",1082.20732508693,-1.08875616019221,0.100625048222365,-10.8199318104796,2.76983380772509e-27,5.23145096883881e-26
"ENSG00000176208",799.125062794064,-1.3160247696868,0.121672052177774,-10.8161631708485,2.88608033391764e-27,5.44624784060773e-26
"ENSG00000088340",532.295582778382,1.62146928909512,0.150005509269868,10.8093982480205,3.1070144855234e-27,5.85294350381031e-26
"ENSG00000245498",650.173524148375,1.46016060550703,0.13533522379534,10.7892133663232,3.87088566323426e-27,7.24767994155135e-26
"ENSG00000090382",121.579291096648,-3.72646242738084,0.346556508862838,-10.7528276978798,5.74722053640628e-27,1.07144257230484e-25
"ENSG00000169239",790.558103262772,-1.28223950910885,0.119268538032895,-10.7508612938242,5.87108043948237e-27,1.09358995737841e-25
"ENSG00000097046",1073.03072580985,-1.09768899350405,0.102544604062072,-10.7045027239034,9.69497825648641e-27,1.79810639646268e-25
"ENSG00000221869",679.569105062084,1.34588704292763,0.125758554531965,10.7021510221441,9.94425618939625e-27,1.84275766281548e-25
"ENSG00000136895",811.453635964576,-1.23162466212174,0.115157822522297,-10.6951020360191,1.07301487084465e-26,1.98668657363671e-25
"ENSG00000139625",742.563342901697,1.2690379692389,0.118752987056181,10.6863667238831,1.17899526579933e-26,2.17917456870198e-25
"ENSG00000069188",133.150830021903,-3.46103427163762,0.323954703620994,-10.6836981619715,1.21339453117212e-26,2.23892533177079e-25
"ENSG00000133805",477.858877204542,-1.5675738933162,0.146729701738723,-10.6834122521937,1.21713857602649e-26,2.24391750957376e-25
"ENSG00000089685",1549.95179471768,-1.12300025769831,0.105130044931966,-10.6820106319278,1.23565943016186e-26,2.27612048657352e-25
"ENSG00000097021",871.018730822648,-1.18094993783322,0.110910380559962,-10.6477854630997,1.78562369229091e-26,3.28077985708586e-25
"ENSG00000149503",1170.66100208344,-1.11966707229007,0.105181007368998,-10.6451449771919,1.83698092701692e-26,3.37227246304626e-25
"ENSG00000175352",424.187172396517,-1.68803509419689,0.158623749199189,-10.6417551137136,1.90506545823204e-26,3.48836858949319e-25
"ENSG00000137198",949.695956582204,-1.12956865481338,0.106177838529571,-10.6384596866586,1.97364984169968e-26,3.61089349107579e-25
"ENSG00000133119",1078.79911433077,-1.24368887785738,0.117032470334384,-10.6268702549294,2.23486894190126e-26,4.08534798880377e-25
"ENSG00000013588",209.091339028612,-2.42254744317501,0.227992926707129,-10.6255377224352,2.26701870247359e-26,4.14061480171994e-25
"ENSG00000154839",392.128491896612,-1.74266596372675,0.164107837964588,-10.6190294463741,2.43075198282648e-26,4.42470582080302e-25
"ENSG00000136828",1533.6830963213,-1.00814834884041,0.0949939929577402,-10.6127589487569,2.59957568039304e-26,4.72803297359026e-25
"ENSG00000169783",302.310127657317,-2.00325299542679,0.188824325716564,-10.6090832726382,2.70388884459408e-26,4.90948960211297e-25
"ENSG00000165914",911.300799413561,-1.19676901623682,0.112839386249654,-10.6059511311857,2.79604394173399e-26,5.07255427783764e-25
"ENSG00000106993",992.346679049129,1.09907951659117,0.103729633772058,10.5956174395289,3.12273417727402e-26,5.65099810455274e-25
"ENSG00000163273",168.496817064682,2.93468783914026,0.277023014568303,10.5936607603289,3.1887238815088e-26,5.76558635211387e-25
"ENSG00000170456",876.627500359629,1.16891997023508,0.11044914406243,10.5833320860717,3.56065572321813e-26,6.42196061866229e-25
"ENSG00000197448",1159.13962875295,-1.02737096855584,0.0972577148782829,-10.5633879002976,4.4047156957774e-26,7.92445395825664e-25
"ENSG00000183856",677.13975354948,-1.36829443569234,0.129642270863186,-10.5543849747612,4.84804035474854e-26,8.70753183250638e-25
"ENSG00000214357",466.422248665188,-1.63178261331268,0.154744038406046,-10.545043480324,5.3548082857692e-26,9.60974606566571e-25
"ENSG00000124102",141.162856666699,-6.70050031870195,0.635458575893516,-10.5443542236886,5.39421533459234e-26,9.67243242610263e-25
"ENSG00000148175",165.034064527919,3.09672352131407,0.293716035579906,10.5432565682019,5.45756610144565e-26,9.76981199286961e-25
"ENSG00000145536",119.426218227947,4.80760161722485,0.456299717556545,10.5360609096347,5.89151780679611e-26,1.05204979546648e-24
"ENSG00000147168",102.383693095109,-4.69359892076927,0.446566382174382,-10.5104170580768,7.73507180949081e-26,1.37897439428769e-24
"ENSG00000179178",866.665783860458,-1.15244831731168,0.109766610413723,-10.4990790274745,8.72269732744921e-26,1.55235108785185e-24
"ENSG00000168993",699.87108796045,-1.41171918314985,0.134542204823454,-10.4927608775425,9.32626685357107e-26,1.65445523731618e-24
"ENSG00000181026",913.596519312967,-1.16150674143616,0.110920522891899,-10.4715224122062,1.16750053840956e-25,2.06941625376664e-24
"ENSG00000103723",1204.66970738491,-1.04532328902344,0.0999414990515212,-10.4593517101896,1.32760889834564e-25,2.35128241529134e-24
"ENSG00000134775",1051.71392642338,1.13781540609866,0.108894279288462,10.4488079037153,1.48378494012114e-25,2.62357947636641e-24
"ENSG00000162241",746.480534544211,-1.32284563183624,0.126765021082393,-10.4354152315917,1.70865078020341e-25,3.01378101288613e-24
"ENSG00000198643",155.693256323531,-2.97026060838542,0.28468446942304,-10.4335182541048,1.74311996968648e-25,3.07207122226883e-24
"ENSG00000123353",925.332465532103,-1.18292038681557,0.113476162001965,-10.4243954496371,1.918756447408e-25,3.37885660628725e-24
"ENSG00000116830",476.008020162007,-1.52731146050985,0.146562045602878,-10.4209207385671,1.99017092202914e-25,3.49891156324521e-24
"ENSG00000118322",119.296875210063,4.16388429107531,0.399796745138669,10.4150029776532,2.1179095735044e-25,3.7204611507894e-24
"ENSG00000184208",1034.80127224777,1.11217516467721,0.10679652652382,10.4139638327015,2.14116426094329e-25,3.75825639205538e-24
"ENSG00000178999",337.148902771308,-1.86645668192258,0.179280339641753,-10.4108274540992,2.21289772089906e-25,3.88101307268392e-24
"ENSG00000175643",428.604243106575,-1.60006001012443,0.153728838279985,-10.4083269478057,2.27178990705691e-25,3.9810676822205e-24
"ENSG00000144026",796.465417125377,1.26817232625869,0.121846385245903,10.4079601844514,2.28055758393388e-25,3.99319349400806e-24
"ENSG00000051341",640.191009460157,-1.35616701648453,0.130363391459482,-10.402974341965,2.40312668873582e-25,4.20099986759829e-24
"ENSG00000111319",204.178322474372,-2.39427955195678,0.230214721788937,-10.4002017479659,2.47408813515747e-25,4.32155394796665e-24
"ENSG00000105613",544.683512187233,1.53657113071433,0.147814982519137,10.3952326383112,2.60650108360909e-25,4.54549385904291e-24
"ENSG00000168243",1331.33012121575,-1.01093759264429,0.0972633671847627,-10.3938165200871,2.64550623741688e-25,4.60979461869892e-24
"ENSG00000110881",489.576275244718,-1.60899931062675,0.154881866448017,-10.3885583737253,2.79546337296929e-25,4.86325097421477e-24
"ENSG00000196476",563.787399653662,-1.43477947806934,0.138154439169508,-10.3853302629599,2.89166760126967e-25,5.0265697393913e-24
"ENSG00000128594",728.957762047634,1.25480948988919,0.120880136680054,10.3806094562122,3.03829333368203e-25,5.27296418159579e-24
"ENSG00000179406",1263.52007091664,-1.02649970453962,0.099069859084177,-10.3613724096189,3.71591553775732e-25,6.4334765243848e-24
"ENSG00000160813",543.133890210606,-1.43094785295166,0.138188727067194,-10.3550259367818,3.97078933076948e-25,6.8637476055949e-24
"ENSG00000105388",112.6986204202,-4.22148535276567,0.407874896478217,-10.3499513924881,4.18698326329074e-25,7.2316664564287e-24
"ENSG00000174442",992.270894615816,-1.17850551562004,0.113958496745455,-10.3415326568621,4.57166630155473e-25,7.88347915225004e-24
"ENSG00000116771",248.926337918476,-2.14350169150494,0.207864788184364,-10.3119999795433,6.21933727633034e-25,1.0648274209958e-23
"ENSG00000205208",362.564131101087,-1.94208327381382,0.188348994699434,-10.3110891402047,6.27857006513843e-25,1.07326790662537e-23
"ENSG00000111801",649.368418526005,1.35001182426067,0.131088363263193,10.29848714756,7.15780972893436e-25,1.22066925661472e-23
"ENSG00000156970",1036.25531375537,-1.14008469563066,0.111142234229845,-10.2578889432161,1.09064949941323e-24,1.85264651995454e-23
"ENSG00000078487",236.208955066356,2.24159582839925,0.218598151102906,10.254413484696,1.13060278342436e-24,1.91749877091445e-23
"ENSG00000065882",1069.4862906528,1.03738746269299,0.101248671945956,10.2459364923496,1.23423772121898e-24,2.08998232307041e-23
"ENSG00000187689",108.170981133765,-4.19633986463595,0.410314560862002,-10.2271288053247,1.49897697679651e-24,2.5263959077724e-23
"ENSG00000221829",897.141845026464,-1.11985789211379,0.109892833148291,-10.1904542819698,2.18739650120906e-24,3.65530365055098e-23
"ENSG00000206190",364.547186187045,-1.73934833163213,0.170800694600429,-10.1834968276983,2.34962994724126e-24,3.92337359119334e-23
"ENSG00000168078",592.567084054194,-1.41411793265245,0.13898299946896,-10.1747547401887,2.5704671431764e-24,4.28219611122687e-23
"ENSG00000110080",775.068432788157,-1.18651021457557,0.116775388207368,-10.1606188837375,2.97183974483721e-24,4.93942625897674e-23
"ENSG00000123219",340.786610938052,-1.75023380313737,0.17249980956107,-10.1462941181842,3.44185917912565e-24,5.71184725678709e-23
"ENSG00000144476",627.015725444743,1.46919566984199,0.144848422458917,10.1429870267223,3.56042879213105e-24,5.89503332655751e-23
"ENSG00000141401",212.862106170495,-2.27535945702566,0.224586933500042,-10.1313082714371,4.01244557082277e-24,6.62820423920242e-23
"ENSG00000236088",860.186801709404,-1.18662076912029,0.11722647698023,-10.1224637956185,4.39217711931736e-24,7.24994430993813e-23
"ENSG00000109107",980.075520156456,1.14586547839179,0.113279739255994,10.1153611927223,4.72271797903417e-24,7.78365883851955e-23
"ENSG00000006625",1054.44939891555,-1.05176238509414,0.104140659143254,-10.0994404466689,5.55582856229211e-24,9.12194435755666e-23
"ENSG00000143365",330.377745376658,-1.76204533803143,0.174499385805801,-10.0977165615493,5.6543426948185e-24,9.27664256696608e-23
"ENSG00000205363",456.676008211889,1.60271918323144,0.158837815946788,10.0902872132689,6.09908008825419e-24,9.98354723234154e-23
"ENSG00000166573",253.627214289527,2.14055866356259,0.212339916406917,10.0808114639196,6.7169084981254e-24,1.0961649691767e-22
"ENSG00000114315",1086.06774210841,-1.10870164569916,0.110004761039348,-10.0786696432401,6.8649276317415e-24,1.11947540633237e-22
"ENSG00000158286",312.310864039661,-1.87537854605468,0.186086701663049,-10.0779826247362,6.91308768817557e-24,1.12647877585528e-22
"ENSG00000160233",512.373079351864,1.44492583924118,0.143484724738536,10.0702415666489,7.47941539086375e-24,1.21509570188265e-22
"ENSG00000159216",236.382177731696,-2.12951338244656,0.211748542990767,-10.0568030002427,8.57374102345965e-24,1.38870181629605e-22
"ENSG00000198824",440.410857527182,-1.53108664095972,0.152329592532187,-10.0511438093435,9.08072264222622e-24,1.4686165728337e-22
"ENSG00000069869",460.073226692466,1.57364681364909,0.156649145574076,10.0456776057227,9.59857014469242e-24,1.55120647057868e-22
"ENSG00000250385",113.518588434937,-3.54855168123042,0.353440627518773,-10.0400220148487,1.01651468062636e-23,1.63909199285775e-22
"ENSG00000171320",321.955220509049,-1.85662937769751,0.184934753988728,-10.0393751723414,1.02320218767853e-23,1.64864501634377e-22
"ENSG00000273230",544.828810620484,1.43515242424718,0.142981188448232,10.0373513454659,1.04440862040062e-23,1.67905781703842e-22
"ENSG00000104341",390.505722543893,1.6842295621079,0.167873393586168,10.0327367317049,1.09440386996469e-23,1.75812523556335e-22
"ENSG00000198353",373.026921146737,-1.73444896651612,0.17288851121252,-10.0321817473694,1.10057407753076e-23,1.76672392965878e-22
"ENSG00000094631",1297.70412967578,1.07158142718992,0.106962958617293,10.0182478218836,1.2672966902908e-23,2.0238344114644e-22
"ENSG00000124302",149.280147887057,-2.77168672709764,0.276907619161364,-10.0094274599302,1.38552036041024e-23,2.20773882207847e-22
"ENSG00000112715",1025.69953311795,-1.17447319167985,0.11738416634778,-10.0053800118168,1.44336468146612e-23,2.29821523009863e-22
"ENSG00000178202",1008.27790610671,-1.03715458749149,0.10404313395345,-9.96850583100967,2.09354536571182e-23,3.3163661815935e-22
"ENSG00000162073",946.277639895052,-1.08126700449832,0.108568136709911,-9.95934016430082,2.2958133860096e-23,3.62879589111261e-22
"ENSG00000172159",432.105703897309,-1.53177811444253,0.153945865349174,-9.95010883188198,2.51907573966603e-23,3.97178544459117e-22
"ENSG00000078295",526.755235707629,-1.51243715959251,0.152025194108824,-9.9485954841792,2.55767353554516e-23,4.02796297977582e-22
"ENSG00000091651",525.962766767855,-1.44383391108196,0.145512019138012,-9.92243747035457,3.32534491596304e-23,5.21413117555976e-22
"ENSG00000165480",383.522761859192,-1.69418239138426,0.171041121498254,-9.9051174158815,3.95505208375833e-23,6.17462502700624e-22
"ENSG00000185101",452.55091205036,-1.49695948418996,0.151596205226414,-9.87465010719893,5.36197604764431e-23,8.32300405613869e-22
"ENSG00000233493",910.078582581857,-1.09349987242583,0.110927623475915,-9.8577778749876,6.34377661900107e-23,9.81876657641519e-22
"ENSG00000218416",218.279541595718,-2.19217101189819,0.222987032679414,-9.83093494521653,8.28460358856231e-23,1.2776975712924e-21
"ENSG00000144355",714.541580103862,-1.19850620848288,0.122165883080415,-9.81048209420283,1.01482554271997e-22,1.55955444534498e-21
"ENSG00000159915",404.620809108608,1.56948139760004,0.160313361847779,9.79008474097309,1.24191758201294e-22,1.90177981534753e-21
"ENSG00000112742",947.464466776435,-1.0496341157186,0.107400277713206,-9.7731042979374,1.46881193349207e-22,2.24287063229422e-21
"ENSG00000085840",348.177914384855,-1.88978013414569,0.193734242513388,-9.75449724131804,1.76472901550606e-22,2.68524646746757e-21
"ENSG00000128283",217.69286448656,-2.19418557799628,0.225071724981719,-9.74882819321037,1.86609778362234e-22,2.8335049058839e-21
"ENSG00000074211",1069.21108673821,-1.07649808876689,0.110488329825049,-9.74309314360576,1.97450896301504e-22,2.99390983606076e-21
"ENSG00000230487",465.301537651628,1.50978007826874,0.155201324519183,9.72788140143821,2.29319172281697e-22,3.45771064584133e-21
"ENSG00000137976",120.917970994134,-3.11016696873441,0.320478140141116,-9.70477102545875,2.87721601495989e-22,4.31123484294303e-21
"ENSG00000112394",665.470210394561,-1.2249313931822,0.126528933621272,-9.68103783162103,3.6301200189104e-22,5.42059455760863e-21
"ENSG00000197558",649.581396198494,-1.22816386940364,0.126900171913191,-9.67818916938737,3.73268563675177e-22,5.56989907136018e-21
"ENSG00000139734",486.96933920474,-1.40562771086006,0.145292700631456,-9.67445511543985,3.87148422805066e-22,5.773026895479e-21
"ENSG00000273270",368.116413257752,1.63742799462433,0.169588118737441,9.65532259461776,4.66688093073795e-22,6.92563848011367e-21
"ENSG00000099330",427.49518076102,-1.47508942469424,0.152845730520305,-9.65083826465327,4.87555344983341e-22,7.23034203092317e-21
"ENSG00000144619",407.24904837246,-1.64634173339491,0.170717121487933,-9.64368259636617,5.22781185681309e-22,7.73680347877811e-21
"ENSG00000210082",207686.91429259,1.18088532572619,0.122663237701127,9.62705165669487,6.14678218371141e-22,9.07196192919757e-21
"ENSG00000121552",208.631467848854,-2.22085651228549,0.231020866188358,-9.61322909453023,7.03087420779713e-22,1.03626261260486e-20
"ENSG00000088899",300.514842966561,1.81610808797931,0.188952271802059,9.61146468713441,7.15242121211332e-22,1.05345852167780e-20
"ENSG00000185518",985.957278157342,-1.04514760450014,0.108859074000226,-9.60092315775131,7.92315658506744e-22,1.16538900158987e-20
"ENSG00000124249",292.353715040546,1.81864862288703,0.189427104672456,9.60078351000353,7.93389960552198e-22,1.16617529779941e-20
"ENSG00000197273",90.3893061462413,-4.05051785704817,0.422109001085622,-9.59590495969202,8.31838782285691e-22,1.22185863826288e-20
"ENSG00000154760",790.643075342692,-1.10730098656983,0.115489859284298,-9.58786332784441,8.99279712898598e-22,1.31823180166893e-20
"ENSG00000183778",639.103931186584,-1.20769739984524,0.12603517358192,-9.5822250687842,9.49763647791527e-22,1.39129106019197e-20
"ENSG00000102878",167.308468497255,-2.61059741600123,0.272889906827192,-9.56648579038284,1.10601246688031e-21,1.61688845547245e-20
"ENSG00000053900",657.73959436125,1.21962877728809,0.127524244603187,9.56389728935993,1.13403909939337e-21,1.65673987968847e-20
"ENSG00000241288",103.055561461545,4.07639793421317,0.42632848176124,9.56163641090278,1.15909259553359e-21,1.69105426817653e-20
"ENSG00000228862",126.537811080516,-2.97381849678176,0.312232495755863,-9.52437218164188,1.66042507193387e-21,2.41269700936618e-20
"ENSG00000132170",383.898295690815,-1.62952499024353,0.17122836039724,-9.51667694804252,1.78805359667595e-21,2.59117867628285e-20
"ENSG00000109339",222.397955459343,2.09008410004589,0.219786145338558,9.50962626341318,1.91348750134101e-21,2.76923807377596e-20
"ENSG00000171680",201.003168399104,2.22405921879721,0.234065433379808,9.50186956990069,2.06155289554635e-21,2.97753832981751e-20
"ENSG00000136689",84.9340033916556,-4.83203806204718,0.508942068015349,-9.49427914436315,2.21740214109864e-21,3.19622468730609e-20
"ENSG00000056972",955.335491991423,-1.0656094837813,0.112487957746492,-9.47309832206939,2.71663753902957e-21,3.90022507015361e-20
"ENSG00000119950",869.212208762174,1.05389673988999,0.11139016841248,9.46130843421825,3.04113611688074e-21,4.35452803694116e-20
"ENSG00000160606",802.967937259916,-1.1548677003199,0.122183681526012,-9.45189804314446,3.32741428755482e-21,4.75813636738564e-20
"ENSG00000188321",666.975045638284,1.17842380656835,0.124681173561752,9.45149755094905,3.34017204568618e-21,4.77322072692734e-20
"ENSG00000151617",102.39580957338,5.3388208402262,0.565956965767781,9.43326288595727,3.97526350140853e-21,5.66579937169751e-20
"ENSG00000165891",273.219666719731,-1.80831747338609,0.191768555670599,-9.42968708849346,4.11314166994229e-21,5.85844772989077e-20
"ENSG00000014138",529.949942414263,-1.30989500490563,0.13895206062249,-9.42695631167643,4.22161279257351e-21,6.00107813217999e-20
"ENSG00000184939",675.023126172229,1.16223564600546,0.123455220046114,9.41422845928538,4.76569484214901e-21,6.76115354263386e-20
"ENSG00000168393",1006.50832635497,-1.04539125568983,0.111077977591876,-9.41132777489715,4.89908482978321e-21,6.94583503393214e-20
"ENSG00000133116",146.572412862174,2.75285597502943,0.292613674274836,9.40781725888799,5.06546512664713e-21,7.17701672075177e-20
"ENSG00000088992",350.412575046123,-1.72746312020856,0.183744952520161,-9.40141808803713,5.38325692138376e-21,7.62228258848879e-20
"ENSG00000100027",336.778511802654,1.64548424932524,0.175041000557275,9.40056469105265,5.42710137637681e-21,7.67933067710371e-20
"ENSG00000130518",988.840147587762,1.1085673212692,0.117966931945205,9.39727178616567,5.59961447223186e-21,7.91307193600483e-20
"ENSG00000197989",543.48340194273,-1.34087997527669,0.142802929757553,-9.38972314891015,6.01581718413691e-21,8.49012161317089e-20
"ENSG00000204272",732.906540935289,-1.14540231194827,0.12200057115853,-9.38849958710368,6.08610236761342e-21,8.57251720058822e-20
"ENSG00000113108",858.498579506414,1.10154480614893,0.117369987580941,9.38523406922306,6.27768481429359e-21,8.83085519416938e-20
"ENSG00000152402",218.28215588405,-2.1297148508191,0.227095964000794,-9.37803919232863,6.72109690824816e-21,9.43617549684978e-20
"ENSG00000127955",817.769743509733,-1.06779311070125,0.114017627689121,-9.36515811057458,7.59365118175251e-21,1.06542870833848e-19
"ENSG00000167700",675.039156405487,-1.16516393599788,0.124541770355189,-9.3556076220442,8.312056104768e-21,1.16320334362514e-19
"ENSG00000243135",133.169521374511,-3.19104399400363,0.341799370559483,-9.33601483460982,1.00028340264024e-20,1.39439506328049e-19
"ENSG00000150687",908.715621011205,1.0573486311914,0.113388687412584,9.32499224851295,1.10991705858084e-20,1.54224938165635e-19
"ENSG00000072422",183.009264750588,2.4625108373411,0.264146074551527,9.32253428911257,1.13594011385298e-20,1.57739447557978e-19
"ENSG00000169908",563.902480190151,-1.36439076461603,0.146392624223621,-9.32007860267511,1.16254145114233e-20,1.61329692580811e-19
"ENSG00000154127",189.735272446659,-2.26183175192185,0.242688854810551,-9.31988308110605,1.16468573283145e-20,1.61523521368993e-19
"ENSG00000126903",331.525175569476,-1.61060367126165,0.173020480509372,-9.30874580003498,1.29350689032513e-20,1.78929599098945e-19
"ENSG00000164946",910.894453368928,-1.05111175159395,0.113014575395334,-9.30067425300746,1.39557839857948e-20,1.92678993342535e-19
"ENSG00000165434",459.707095944044,1.50058833541896,0.161485351341349,9.29241149710854,1.50831531919307e-20,2.0771299618741e-19
"ENSG00000160803",853.640864755014,-1.02314473785299,0.110351450589883,-9.2716926907963,1.83214879013096e-20,2.50552144989618e-19
"ENSG00000100889",470.685233485624,-1.34917912380275,0.145647777205166,-9.26330047524336,1.98208616349988e-20,2.70542866296537e-19
"ENSG00000075826",403.975257789486,-1.52749541729923,0.165005277691402,-9.25725188109439,2.09761360902212e-20,2.85950392745368e-19
"ENSG00000165140",721.167042393982,-1.12232917211261,0.121343934757249,-9.24915756488245,2.26268941465472e-20,3.07871096866779e-19
"ENSG00000091972",83.4281345209267,-4.07280992457254,0.440465737558375,-9.24659871877723,2.31749899050398e-20,3.15130274939078e-19
"ENSG00000112029",736.685353413692,-1.08963630965981,0.117906982595188,-9.24149092510384,2.4308611358328e-20,3.29922214585047e-19
"ENSG00000164764",346.636693015499,1.87043920618226,0.202780925626375,9.22394056741093,2.86377801046953e-20,3.8697718244037e-19
"ENSG00000145819",303.856737060542,-1.66892630504729,0.181169005442926,-9.21198579727839,3.20146461011118e-20,4.31528670185104e-19
"ENSG00000186470",623.365256465245,1.23721588173685,0.134362831000186,9.20802183555617,3.32190129735716e-20,4.4720449428035e-19
"ENSG00000071539",836.612126938921,-1.0576471747133,0.114868502288398,-9.20746030150099,3.33932063519659e-20,4.492696199545e-19
"ENSG00000129255",872.977159170883,-1.01149344142707,0.109861795930436,-9.20696255564166,3.35483667898877e-20,4.51076267099629e-19
"ENSG00000185477",114.037078193234,3.26818308018912,0.355013532147517,9.20579860835026,3.39139872071575e-20,4.55708657702147e-19
"ENSG00000152192",171.999517656124,2.38124447952526,0.258687429668347,9.20510317249726,3.41343152933508e-20,4.58384183059932e-19
"ENSG00000103121",504.105545149203,-1.43338642821793,0.155814032814165,-9.19934104990079,3.60151508165581e-20,4.83341219685324e-19
"ENSG00000274828",259.211379060617,1.84992041715788,0.201141387857708,9.19711471050677,3.67689858144716e-20,4.93151754496143e-19
"ENSG00000261618",129.153399328334,2.8597321910671,0.311015851066671,9.19481171541341,3.7565189349697e-20,5.03518018783439e-19
"ENSG00000165490",451.460733071057,-1.38832640823999,0.151045009088957,-9.19147488959624,3.87491403806379e-20,5.18743913385652e-19
"ENSG00000112559",357.419021062941,-1.56236836569759,0.170039829989008,-9.18824939897072,3.9928626029331e-20,5.34202986139786e-19
"ENSG00000153093",497.427660695548,-1.39156627305249,0.151474369848229,-9.18681011478562,4.04663240911845e-20,5.41061797424643e-19
"ENSG00000164920",353.255813799632,-1.56767981467385,0.170649645760614,-9.18654010494099,4.05679907293293e-20,5.42085699250846e-19
"ENSG00000067955",769.823853224109,-1.10406902305411,0.120279636398336,-9.17918490705867,4.34366750346242e-20,5.78985957725556e-19
"ENSG00000134490",766.788017167206,-1.06534814737351,0.116091185312083,-9.17682203441704,4.4400123701682e-20,5.91098874197315e-19
"ENSG00000197321",532.505577965977,1.28719781069171,0.140345095275756,9.17166223844569,4.65780435573575e-20,6.19330330550045e-19
"ENSG00000013573",898.634801307628,-1.04335904249267,0.113761990031472,-9.17142045602428,4.66826487735428e-20,6.20339478505498e-19
"ENSG00000281183",275.699430106315,2.15417125511675,0.235013526077293,9.16615860828482,4.90175454753858e-20,6.50966260040972e-19
"ENSG00000198924",968.325841351188,-1.01236357696255,0.110500299076097,-9.16163653335791,5.11161500162447e-20,6.78002856599754e-19
"ENSG00000158715",12777.6501571884,-1.18425239273649,0.129440551171109,-9.14900610374419,5.74597440331703e-20,7.60277213303558e-19
"ENSG00000267107",601.897442798268,-1.17555166777524,0.128632234189536,-9.13885757471256,6.31155286177548e-20,8.33070999904599e-19
"ENSG00000152253",233.42125063303,-1.92312553369177,0.210463125668593,-9.13758896045302,6.38601412000724e-20,8.42384658675192e-19
"ENSG00000113889",92.0629023905423,4.22700732314468,0.462818788495327,9.1331800441532,6.65161140883488e-20,8.74749651312813e-19
"ENSG00000143147",146.380700870984,2.67478563906845,0.293108498212764,9.12558201272915,7.13518271537013e-20,9.37202996541048e-19
"ENSG00000179242",177.599002494976,-2.31726504749673,0.254163283285881,-9.11722974907548,7.70690845513491e-20,1.00984336561613e-18
"ENSG00000101911",1011.97717765225,-1.01715804402734,0.111725590123904,-9.10407403442055,8.70054260999718e-20,1.13728145295952e-18
"ENSG00000198853",404.799693939088,1.44840183486932,0.159236118389211,9.09593784074219,9.37736208255905e-20,1.22353057075998e-18
"ENSG00000115756",375.935711090237,-1.52560937613204,0.167860935053188,-9.08853138253183,1.00385806190485e-19,1.3074358736334e-18
"ENSG00000214756",264.755954666028,-1.86073001250805,0.205558594876971,-9.05206621801299,1.40288185744224e-19,1.81509390980566e-18
"ENSG00000187840",835.730498927886,-1.01956131128613,0.112790829776973,-9.03939897686858,1.57535574418155e-19,2.03580810792648e-18
"ENSG00000197249",133.568872216146,-2.63953420935051,0.292148468822812,-9.03490687452958,1.64142130256474e-19,2.11991572531479e-18
"ENSG00000111799",101.062104621746,3.60712229397307,0.39985051387381,9.02117708697367,1.86079011743831e-19,2.39453383992364e-18
"ENSG00000184481",899.44621228539,1.01725545161527,0.112768631108492,9.02073069093655,1.8683887841781e-19,2.40156314454111e-18
"ENSG00000114779",491.984753886352,-1.29635038609631,0.143755972367215,-9.01771498428508,1.920532295186e-19,2.46565307796102e-18
"ENSG00000178882",276.00608482446,-1.73439429536833,0.192397299616633,-9.01464988762442,1.97500300326896e-19,2.53257506775266e-18
"ENSG00000069399",536.897113309684,-1.25786209047201,0.139701091792426,-9.00395318556994,2.17733015809658e-19,2.78744984034392e-18
"ENSG00000118898",652.441982559557,-1.14580595459137,0.127257012011372,-9.00387284347816,2.1789247837927e-19,2.78744984034392e-18
"ENSG00000114251",645.170697977505,1.20448353800322,0.133943407274891,8.99248094780257,2.41711420754042e-19,3.09033057291869e-18
"ENSG00000271643",437.17698592507,1.37549977615005,0.153054780785908,8.9869768790437,2.54124065530509e-19,3.23944465127888e-18
"ENSG00000076356",507.482794719315,1.27307089514526,0.141811429011605,8.97720941124622,2.77720972624182e-19,3.53607369209823e-18
"ENSG00000138346",618.900077256625,-1.14169783928663,0.127239050808587,-8.97285724807981,2.88920420393959e-19,3.67535953501653e-18
"ENSG00000023445",565.695651064654,-1.22461713400652,0.136518123321948,-8.97036308592177,2.95538593031041e-19,3.75629551742454e-18
"ENSG00000125813",227.712152563343,1.96863531637368,0.220206600091305,8.93994692056194,3.8935734457167e-19,4.92555277761129e-18
"ENSG00000255471",91.1672125321286,-3.49440418853304,0.391143036506023,-8.93382691852992,4.11520958268946e-19,5.19984406158895e-18
"ENSG00000163827",106.713398684299,3.20865620064599,0.360010564576151,8.91267233900098,4.98170382258703e-19,6.27270830388333e-18
"ENSG00000143401",599.881563326758,-1.15744298287038,0.12992560935108,-8.90850532586519,5.17251512025537e-19,6.5016017570307e-18
"ENSG00000224616",373.239564531763,1.46756361318455,0.164828951906359,8.90355484404397,5.40860305913219e-19,6.78650907657777e-18
"ENSG00000168234",839.893618238329,-1.02926000577413,0.115703929123113,-8.89563572797052,5.80858172717941e-19,7.26728577760078e-18
"ENSG00000117069",472.549018519743,-1.32535196002667,0.149030468962143,-8.89316103785018,5.93946413016692e-19,7.42244080164931e-18
"ENSG00000204681",636.974190104724,1.30497429190171,0.146841932754131,8.88693214142541,6.28193498426196e-19,7.84135004072491e-18
